column,nan_count,year,total_rows,nan_pct
IPM_NE,452495,2023,452495,100.0
CZO_NE,452495,2023,452495,100.0
FEP_NE,452495,2023,452495,100.0
LVX_NM,452495,2023,452495,100.0
LVX_NE,452495,2023,452495,100.0
AMK_NM,452495,2023,452495,100.0
AMK_NE,452495,2023,452495,100.0
TZP_NM,452495,2023,452495,100.0
TZP_NE,452495,2023,452495,100.0
SAM_NM,452495,2023,452495,100.0
SAM_NE,452495,2023,452495,100.0
CZO_NM,452495,2023,452495,100.0
AZM_NM,452495,2023,452495,100.0
DAP_NM,452495,2023,452495,100.0
CXM_NE,452495,2023,452495,100.0
CXA_NM,452495,2023,452495,100.0
CXA_NE,452495,2023,452495,100.0
AMC_NM,452495,2023,452495,100.0
AMC_NE,452495,2023,452495,100.0
CSL_NM,452495,2023,452495,100.0
CSL_NE,452495,2023,452495,100.0
OXA_NM,452495,2023,452495,100.0
OXA_NE,452495,2023,452495,100.0
FOX_NM,452495,2023,452495,100.0
FEP_NM,452495,2023,452495,100.0
AMP_NE,452495,2023,452495,100.0
AMP_NM,452495,2023,452495,100.0
CFM_NE,452495,2023,452495,100.0
ETP_NM,452495,2023,452495,100.0
ETP_NE,452495,2023,452495,100.0
ERY_NM,452495,2023,452495,100.0
ERY_NE,452495,2023,452495,100.0
IPM_NM,452495,2023,452495,100.0
MACRONAME,452495,2023,452495,100.0
MEM_NM,452495,2023,452495,100.0
MEM_NE,452495,2023,452495,100.0
NET_NM,452495,2023,452495,100.0
NET_NE,452495,2023,452495,100.0
PEN_NM,452495,2023,452495,100.0
PEN_NE,452495,2023,452495,100.0
VAN_NM,452495,2023,452495,100.0
VAN_NE,452495,2023,452495,100.0
AZM_NE,452495,2023,452495,100.0
SPT_ND100,452495,2023,452495,100.0
GEN_NM,452495,2023,452495,100.0
GEN_NE,452495,2023,452495,100.0
TCY_NM,452495,2023,452495,100.0
TCY_NE,452495,2023,452495,100.0
CXM_NM,452495,2023,452495,100.0
FOX_NE,452495,2023,452495,100.0
NOR_NM,452495,2023,452495,100.0
NOR_NE,452495,2023,452495,100.0
AMX_NM,452495,2023,452495,100.0
AMB_NM,452495,2023,452495,100.0
VOR_NM,452495,2023,452495,100.0
VIO_ND,452495,2023,452495,100.0
VIO_NM,452495,2023,452495,100.0
VAM_ND,452495,2023,452495,100.0
VAM_NM,452495,2023,452495,100.0
PRU_ND5,452495,2023,452495,100.0
PRU_NM,452495,2023,452495,100.0
CPD_NM,452495,2023,452495,100.0
MEV_ND20,452495,2023,452495,100.0
FDC_ND,452495,2023,452495,100.0
FDC_NM,452495,2023,452495,100.0
FDC_NE,452495,2023,452495,100.0
CCV_NE,452495,2023,452495,100.0
CZA_ND30,452495,2023,452495,100.0
CZA_NM,452495,2023,452495,100.0
CZT_NM,452495,2023,452495,100.0
IMR_ND10,452495,2023,452495,100.0
IMR_NM,452495,2023,452495,100.0
IMR_NE,452495,2023,452495,100.0
MEV_NM,452495,2023,452495,100.0
AXS_NM,452495,2023,452495,100.0
RIF_NM,452495,2023,452495,100.0
GEH_NM,452495,2023,452495,100.0
MFX_NM,452495,2023,452495,100.0
GEH_NE,452495,2023,452495,100.0
TEC_NM,452495,2023,452495,100.0
TEC_NE,452495,2023,452495,100.0
FOS_NM,452495,2023,452495,100.0
FOS_NE,452495,2023,452495,100.0
NIT_NM,452495,2023,452495,100.0
NIT_NE,452495,2023,452495,100.0
SXT_NM,452495,2023,452495,100.0
SXT_NE,452495,2023,452495,100.0
DOR_NM,452495,2023,452495,100.0
DOR_NE,452495,2023,452495,100.0
MNO_NM,452495,2023,452495,100.0
MNO_NE,452495,2023,452495,100.0
SPT_NM,452495,2023,452495,100.0
SPT_NE,452495,2023,452495,100.0
TGC_NM,452495,2023,452495,100.0
TGC_NE,452495,2023,452495,100.0
CFM_NM,452495,2023,452495,100.0
CTC_NM,452495,2023,452495,100.0
CCV_NM,452495,2023,452495,100.0
CEP_NM,452495,2023,452495,100.0
DAP_NE,452495,2023,452495,100.0
MEV_NE,452495,2023,452495,100.0
COL_NE,452495,2023,452495,100.0
CZX_NM,452495,2023,452495,100.0
MRSA,452495,2023,452495,100.0
BETA_LACT,452495,2023,452495,100.0
CZX_ND30,452495,2023,452495,100.0
POL_ND300,452495,2023,452495,100.0
STH_ND300,452495,2023,452495,100.0
CTX_NM,452495,2023,452495,100.0
CTX_NE,452495,2023,452495,100.0
CAZ_NM,452495,2023,452495,100.0
CAZ_NE,452495,2023,452495,100.0
SEROTYPE,452495,2023,452495,100.0
CZX_NE,452495,2023,452495,100.0
CLI_NE,452495,2023,452495,100.0
CRO_NM,452495,2023,452495,100.0
CLI_NM,452495,2023,452495,100.0
CIP_NM,452495,2023,452495,100.0
CHL_NE,452495,2023,452495,100.0
CIP_NE,452495,2023,452495,100.0
CHL_NM,452495,2023,452495,100.0
CRO_NE,452495,2023,452495,100.0
CFM_ND5,452490,2023,452495,99.9989
CXA_ND30,452489,2023,452495,99.9987
NAL_ND30,452370,2023,452495,99.9724
CZT_ND30,452295,2023,452495,99.9558
AMB_ND10,452198,2023,452495,99.9344
STR_ND10,452179,2023,452495,99.9302
VOR_ND1,452172,2023,452495,99.9286
AMX_ND30,452131,2023,452495,99.9196
AXS_ND,452082,2023,452495,99.9087
PIP_ND100,451524,2023,452495,99.7854
MNO_ND30,450741,2023,452495,99.6124
CEP_ND30,450690,2023,452495,99.6011
CPD_ND10,450259,2023,452495,99.5059
AZM_ND15,449551,2023,452495,99.3494
OFX_ND5,448190,2023,452495,99.0486
FUS_ND10,447104,2023,452495,98.8086
ESBL,446540,2023,452495,98.684
GEH_ND120,446259,2023,452495,98.6219
NOSOCOMIAL,445537,2023,452495,98.4623
X_REFER,442846,2023,452495,97.8676
CCV_ND30,441704,2023,452495,97.6152
NIT_ND300,441596,2023,452495,97.5914
CTC_ND30,440896,2023,452495,97.4367
NOR_ND10,440515,2023,452495,97.3525
OCCUPATION,438080,2023,452495,96.8143
NATIONALTY,435694,2023,452495,96.287
X_ADRESS,435676,2023,452495,96.2831
DAP_ND30,433479,2023,452495,95.7975
ORIGIN,432844,2023,452495,95.6572
RIF_ND5,426016,2023,452495,94.1482
CZA_NE,425441,2023,452495,94.0211
DISTRICT,424980,2023,452495,93.9193
PROVINCE,424940,2023,452495,93.9104
TEC_ND30,420264,2023,452495,92.877
MFX_ND5,419196,2023,452495,92.641
CHL_ND30,417915,2023,452495,92.3579
CZO_ND30,410253,2023,452495,90.6646
INSTITUT,409329,2023,452495,90.4604
ORG_TYPE,407897,2023,452495,90.144
FOS_ND200,405105,2023,452495,89.527
OXA_ND1,399277,2023,452495,88.239
TCY_ND30,386799,2023,452495,85.4814
VAN_ND30,386046,2023,452495,85.315
PEN_ND10,382438,2023,452495,84.5176
SAM_ND10,373971,2023,452495,82.6464
NET_ND30,373259,2023,452495,82.4891
CXM_ND30,369864,2023,452495,81.7388
CLI_ND2,362355,2023,452495,80.0793
CSL_ND30,357065,2023,452495,78.9103
DOR_ND10,357016,2023,452495,78.8994
ERY_ND15,352128,2023,452495,77.8192
TGC_ND15,348119,2023,452495,76.9332
COL_NM,328268,2023,452495,72.5462
FOX_ND30,297717,2023,452495,65.7945
CTX_ND30,279330,2023,452495,61.7311
FEP_ND30,278580,2023,452495,61.5653
LVX_ND5,261731,2023,452495,57.8417
AMC_ND20,254958,2023,452495,56.3449
AMP_ND10,254487,2023,452495,56.2408
ETP_ND10,241237,2023,452495,53.3126
CRO_ND30,224315,2023,452495,49.5729
IPM_ND10,215417,2023,452495,47.6065
COMMENT,208002,2023,452495,45.9678
CAZ_ND30,197016,2023,452495,43.5399
AMK_ND30,195634,2023,452495,43.2345
X_REF_NO,176088,2023,452495,38.9149
TZP_ND100,174833,2023,452495,38.6376
MEM_ND10,160763,2023,452495,35.5281
DEPARTMENT,156628,2023,452495,34.6143
GEN_ND10,146072,2023,452495,32.2815
SXT_ND1_2,137369,2023,452495,30.3581
CIP_ND5,111075,2023,452495,24.5472
DATE_BIRTH,76071,2023,452495,16.8115
WARD,38639,2023,452495,8.5391
PATIENT_ID,14718,2023,452495,3.2526
WARD_TYPE,13045,2023,452495,2.8829
LABORATORY,5645,2023,452495,1.2475
X_ORG_FULL,4759,2023,452495,1.0517
SEX,2492,2023,452495,0.5507
SPEC_TYPE,1415,2023,452495,0.3127
SPEC_CODE,1415,2023,452495,0.3127
X_SPEC_FUL,1381,2023,452495,0.3052
ORGANISM,69,2023,452495,0.0152
SPEC_NUM,1,2023,452495,0.0002
AGE,0,2023,452495,0.0
SPEC_DATE,0,2023,452495,0.0
REGION,0,2023,452495,0.0
X_YEAR,0,2023,452495,0.0
X_HOS_NAME,0,2023,452495,0.0
X_HOS_CODE,0,2023,452495,0.0
COUNTRY_A,0,2023,452495,0.0
ROW_IDX,0,2023,452495,0.0
